"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250","251","252","253","254","255","256","257","258","259","260","261","262","263","264","265","266","267","268","269","270","271","272","273","274","275","276","277","278","279","280","281","282","283","284","285","286","287","288"
2024,11,15,35,35,35,34,34,34,34,33,33,33,33,34,34,33,33,33,32,32,32,32,32,32,32,32,32,32,32,32,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,31,31,31,31,31,31,31,31,31,31,31,32,47,37,31,35,32,32,32,46,50,50,50,50,50,50,50,50,51,51,47,47,47,47,43,43,43,43,43,43,43,43,44,44,45,44,44,44,44,44,43,43,44,40,41,40,40,41,41,41,41,41,41,41,41,42,42,42,42,42,43,41,41,41,42,41,41,40,40,40,40,40,40,41,51,51,51,51,51,51,52,52,52,52,41,41,41,41,41,41,41,41,41,41,42,42,42,42,42,42,41,44,43,58,58,58,58,58,58,58,58,48,50,50,50,61,50,63,62,38,38,39,39,39,39,40,40,41,41,41,42,42,42,43,43,43,44,44,44,43,43,43,43,43,43,42,42,42,42,42,43,44,46,46,46,46,45,45,45,45,44,44,44,44,43,43,43,43,42,41,41,41,41,40,39,39,39,39,39,38,38,38,38,38,38,37,37,37,37,37,37,37,37,37,38,39,39,38,37,37,37,36,35,34,34,34,34,34,34,33,33
2024,11,16,33,33,33,33,33,33,32,32,32,32,33,33,34,34,34,34,34,34,33,33,32,32,32,32,32,32,32,32,32,32,32,31,32,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,34,34,34,35,35,35,35,35,36,36,36,37,37,37,37,37,37,37,38,38,38,40,47,42,38,38,39,39,52,52,43,52,47,47,47,48,48,47,48,48,48,52,52,47,47,47,47,44,44,44,44,44,44,44,44,44,44,44,44,44,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,46,46,46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,54,54,54,54,45,45,45,45,54,45,45,45,45,45,45,45,45,46,62,61,61,61,61,61,61,61,61,61,61,51,51,51,48,52,52,67,42,43,43,43,44,44,44,44,45,45,45,46,46,46,47,47,47,48,48,49,48,48,48,48,48,48,47,47,48,49,50,49,50,49,49,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,49,49,49,49,49,47,46,46,45,45,46,46,46,45,44,42,41,40,40,39,39,39,39,39,39,39,40,40,39,39,39,39,38,38,38,38,37,37,37,37,37,37
2024,11,17,37,38,38,38,38,38,38,38,38,39,39,39,39,38,38,38,37,37,37,37,38,38,39,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,41,41,41,41,41,42,41,41,42,42,42,42,42,43,43,43,43,44,44,44,45,45,45,45,45,44,44,44,44,44,44,44,44,44,44,44,44,46,46,56,44,44,44,51,51,51,51,50,50,50,51,51,51,51,52,52,53,53,53,53,53,53,54,55,54,54,55,55,56,63,63,64,64,64,65,65,65,65,65,65,64,64,65,65,65,65,65,65,65,65,65,65,65,65,58,65,65,65,59,65,65,65,66,66,66,63,63,63,63,63,63,63,63,63,63,63,63,64,64,64,64,64,64,64,64,64,64,64,64,64,56,64,64,64,59,59,59,59,59,59,59,59,59,59,59,59,57,57,62,59,64,64,73,58,55,55,55,55,55,55,55,54,53,53,53,53,52,52,52,52,52,52,52,52,52,53,52,52,52,53,53,53,53,53,53,54,54,55,55,55,56,56,56,56,56,55,55,55,55,54,54,54,54,53,52,52,52,51,51,52,51,50,50,50,51,51,52,52,52,52,52,52,51,51,51,51,50,50,50,49,48,48,47,47,46,46,45,45,45,44,44,44,44,43,42
2024,11,18,42,42,42,42,42,42,42,42,42,42,41,41,41,40,40,39,39,39,39,38,39,39,38,38,38,38,37,37,37,37,37,37,37,37,36,36,36,35,35,35,35,35,35,35,35,35,35,35,35,36,37,37,38,38,38,39,40,41,42,43,43,43,43,43,44,44,44,44,45,45,45,46,47,47,47,47,46,47,48,49,51,49,61,50,50,49,62,62,61,61,60,59,58,57,57,56,56,56,44,45,45,45,46,47,47,47,46,46,46,46,47,47,48,48,49,49,49,49,48,48,48,48,47,47,47,47,46,46,46,46,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,47,47,48,48,48,48,49,49,49,49,52,52,52,52,53,53,53,53,53,53,50,56,57,55,69,67,68,53,50,51,51,51,52,53,53,54,54,54,54,54,55,55,55,55,56,56,56,55,55,55,55,55,55,55,54,54,54,54,54,54,54,54,54,53,53,52,52,51,51,51,50,49,47,46,46,45,45,46,45,45,45,44,44,44,44,44,45,45,45,45,46,46,46,45,44,42,42,41,41,41,41,41,40,40,40,40,40,39,39,39,39,39,38,37,36,36,36,36,35
2024,11,19,35,35,35,34,34,34,34,34,34,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,33,34,34,34,34,34,35,35,35,36,36,36,36,37,37,37,37,37,37,37,38,38,38,38,38,39,39,48,39,44,51,40,68,55,55,55,55,55,55,55,55,55,55,55,55,56,44,44,44,44,44,44,45,46,46,47,48,48,48,49,50,50,50,50,49,49,49,50,50,50,50,51,51,51,51,51,50,50,50,50,50,50,50,50,50,51,51,50,51,50,50,50,49,50,50,50,51,51,52,53,54,55,56,56,56,56,56,56,56,57,57,57,55,54,54,53,52,51,51,50,50,49,49,49,49,53,53,52,52,51,52,52,52,52,52,53,51,51,57,54,60,60,70,52,50,50,50,49,49,49,50,49,49,49,49,49,49,50,50,51,51,52,52,51,51,51,50,50,49,49,48,48,47,47,47,47,47,47,47,47,47,47,46,47,47,48,48,48,48,47,47,47,46,46,47,47,47,47,47,48,48,48,47,47,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,48,48,48,48,47,46,46,45,45,45,45,44,43,43,43,42
2024,11,20,41,41,41,41,40,40,40,39,39,39,38,38,37,36,36,36,35,35,34,34,33,33,32,31,31,31,30,30,30,30,30,30,29,30,30,29,29,30,29,30,29,29,29,29,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,32,32,32,33,33,33,33,34,34,34,34,34,34,35,35,35,35,35,36,40,36,46,36,50,49,66,67,67,53,53,53,53,53,53,53,53,53,53,54,42,42,42,42,42,42,42,42,42,42,42,42,42,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,46,46,46,46,46,46,46,46,46,46,46,43,43,51,52,51,52,63,41,41,41,41,41,41,41,41,42,42,42,43,43,43,43,43,44,44,44,44,43,43,43,43,42,42,42,42,42,42,42,41,42,42,42,42,42,42,42,42,42,42,42,42,42,41,41,41,42,42,42,41,41,41,41,41,41,42,41,41,41,41,41,40,40,40,40,40,39,39,39,39,39,38,37,38,37,37,37,37,36,36,35,35,35,35,34,34,34,34,33,33
2024,11,21,33,33,33,32,32,32,32,32,32,32,32,32,32,32,31,32,32,31,31,31,31,32,32,32,32,31,31,31,31,31,31,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,30,31,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,47,31,31,46,64,64,32,46,46,50,50,50,50,50,50,51,51,51,51,38,38,39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,40,40,40,40,40,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,41,41,41,41,41,41,41,41,41,41,45,45,45,44,44,44,45,45,45,45,45,42,42,50,62,60,62,68,62,39,39,39,39,40,40,40,41,41,41,42,42,42,43,43,43,43,44,44,43,43,43,43,43,43,43,43,43,43,43,43,43,43,44,44,44,44,45,45,46,47,47,48,48,49,49,50,52,53,53,53,53,53,53,53,51,51,50,50,49,49,49,48,49,49,49,49,48,48,48,48,48,48,47,46,45,44,43,42,41,41,41,41,41,40,39,39,39,39,40,40
2024,11,22,40,41,41,41,42,42,42,42,41,42,42,42,42,43,43,44,44,44,44,44,45,45,45,45,46,46,46,46,47,47,47,47,47,47,47,47,46,46,46,46,45,45,44,45,45,45,45,45,45,45,45,46,47,47,46,46,46,46,45,45,45,45,44,44,44,43,42,41,41,41,41,40,40,40,40,40,40,40,40,40,54,45,41,53,70,71,71,60,60,61,61,61,61,61,61,61,61,61,60,59,48,47,47,47,47,46,46,46,46,46,46,46,46,47,46,46,47,47,47,47,47,47,48,48,48,49,49,49,49,50,50,50,51,52,52,52,52,52,52,53,53,52,51,52,53,53,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,55,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,54,54,54,52,51,50,49,48,48,48,49,49,47,47,47,53,54,53,70,41,41,41,42,42,42,42,42,43,43,43,44,44,44,44,45,45,45,45,45,45,45,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,43,43,43,43,42,42,42,42,42,42,42,42,41,41,41,41,41,41,40,40,40,40,40,39,39,39,39,39,39,38,38,38,38,38,38,38,37,37,37,37,37,37,37,37,38,38,38,37,36,36,36,36,36,36,36
2024,11,23,36,35,36,36,36,36,35,35,36,37,39,40,41,43,43,43,44,45,46,45,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,48,48,48,48,48,48,49,48,46,45,44,45,46,46,46,46,46,45,45,46,47,47,45,44,43,44,44,55,42,49,40,68,68,55,55,54,54,54,54,54,54,54,54,54,42,43,43,43,43,44,44,44,44,44,44,44,44,44,45,45,45,44,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44,44,44,44,44,44,44,44,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,48,48,48,48,48,48,48,48,48,48,46,46,53,53,63,67,55,66,43,43,43,44,44,44,44,45,45,45,45,45,45,45,46,46,46,46,46,45,45,45,45,45,44,44,44,44,44,43,43,43,43,43,43,43,43,43,43,43,43,43,43,42,42,42,42,42,42,41,41,41,41,41,41,40,40,40,40,40,40,39,39,39,38,38,38,38,38,38,38,37,37,37,36,36,36,36,36,36,36,36,36,35,35,35,35,35,36,35,35
2024,11,24,34,35,35,34,34,34,34,34,34,34,34,34,34,34,34,33,33,33,33,33,33,33,33,32,32,32,32,32,32,32,31,31,31,31,31,31,31,31,31,31,31,30,31,31,31,31,31,32,32,32,32,32,33,33,33,34,34,35,36,36,36,37,37,38,38,38,38,39,39,40,40,40,40,40,40,40,41,41,41,44,42,55,42,42,70,70,42,53,53,57,57,57,57,56,57,57,54,54,54,50,50,50,51,51,51,52,52,53,53,53,53,53,50,53,53,53,53,53,53,53,50,49,49,49,49,48,48,48,48,51,51,51,48,48,48,48,48,48,49,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,48,48,48,49,50,50,52,53,54,54,54,55,56,57,57,57,56,56,63,64,63,63,70,71,72,71,74,71,74,71,73,71,71,73,64,63,63,60,65,69,53,56,52,52,52,52,53,52,51,50,49,48,47,47,46,47,47,47,47,47,47,47,47,47,48,48,47,48,48,49,49,49,49,49,49,48,47,46,46,47,47,47,46,46,46,46,45,44,44,44,43,43,43,43,43,43,43,43,42,42,42,41,41,41,41,41,40,40,40,40,39,39,39,39,39,38,38,38,38,37,37,38,38,38,38,38,39,39,40,40,40,41,41,41
2024,11,25,41,41,40,40,40,40,40,40,40,39,39,40,40,40,40,40,40,39,37,36,35,36,35,34,34,34,34,34,36,39,41,41,41,41,41,41,40,39,36,35,35,36,37,38,40,42,43,43,44,45,46,44,42,40,38,37,37,37,37,37,37,37,37,37,37,38,38,38,38,38,38,38,37,37,37,37,37,38,38,38,38,47,46,42,68,39,39,39,47,47,47,47,47,47,51,51,51,51,48,48,52,48,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,50,49,49,50,49,49,50,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,59,59,59,59,58,58,59,60,60,60,61,69,62,73,66,66,72,71,65,66,66,65,65,61,66,66,50,53,54,61,65,43,43,44,45,46,46,46,46,48,50,50,50,51,51,51,51,51,51,52,52,52,52,53,53,53,53,53,53,52,52,53,53,53,53,54,55,55,55,55,54,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54,54,53,53,53,51,49,49,49,49,49,49,49,50,50,50,50,50,50,49,49,49,49,49,49,49,47,47,47,47,47,46,46,45,45,45,45,46,46
2024,11,26,45,44,44,44,43,43,41,39,37,35,35,34,34,34,34,33,33,33,34,35,35,35,35,34,33,33,33,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,36,33,33,33,33,33,43,43,43,43,43,43,43,43,43,49,44,44,48,48,43,44,44,44,44,44,44,44,45,45,45,45,45,46,47,49,51,51,50,50,49,48,47,47,47,47,46,46,46,46,42,42,43,43,43,46,46,47,48,53,54,55,56,56,56,57,57,57,57,56,55,56,56,57,60,60,60,60,61,60,58,57,56,56,56,56,57,57,58,58,66,67,67,65,66,66,67,68,74,74,74,74,74,74,74,67,67,67,71,56,70,50,54,70,50,50,50,50,50,50,50,50,49,48,47,47,47,47,47,46,46,44,43,43,42,42,42,42,41,41,40,39,39,40,41,41,41,41,41,42,42,41,41,40,40,40,40,40,40,39,39,38,38,37,37,37,38,37,37,37,37,37,37,37,37,37,37,37,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,34,34,34,34,34,34,34,33,33,33,33
2024,11,27,33,33,33,33,33,33,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,31,31,31,32,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,34,34,34,34,34,34,34,34,34,34,49,49,49,43,43,43,44,44,44,48,48,44,44,45,44,44,44,45,45,45,44,45,45,45,45,46,46,46,46,46,46,46,46,46,46,46,46,45,46,46,46,46,46,46,46,46,46,47,48,57,57,56,56,56,55,55,55,55,56,55,55,55,55,56,56,55,55,55,56,54,55,56,57,57,57,55,54,55,55,55,55,55,46,45,45,45,45,45,45,45,45,48,48,48,48,48,48,48,48,48,45,45,45,48,53,54,62,59,43,42,43,43,43,43,43,43,44,44,44,44,44,45,45,45,45,45,45,45,44,44,44,44,43,43,42,42,42,42,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,40,40,40,40,40,40,40,40,40,39,39,39,39,39,39,39,39,39,38,38,38,38,38,38,37,37,37,37,37,37,37,37,37,37,36,36,36,35,35,35,35,35,35,35,34,34,34
2024,11,28,34,34,34,34,34,34,33,33,33,33,33,33,33,33,33,33,33,33,33,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,34,34,34,35,36,37,37,38,39,40,40,40,40,40,41,41,41,41,41,41,40,40,40,40,40,40,39,38,38,37,37,37,39,40,39,38,38,41,52,47,52,41,40,40,69,56,52,52,55,51,50,50,54,51,50,51,51,47,52,43,43,43,44,44,44,44,47,44,47,43,43,43,46,46,46,46,46,42,42,42,42,42,42,46,46,46,45,45,45,45,45,45,45,45,51,45,51,51,51,51,51,51,54,54,54,51,50,51,51,50,51,51,51,51,51,51,54,51,51,55,52,53,53,53,52,53,53,53,53,53,53,53,47,47,47,47,47,47,47,48,48,48,47,48,48,53,52,52,49,54,52,49,59,44,45,45,45,45,45,45,46,46,47,47,48,48,48,48,49,49,49,49,49,49,49,49,49,49,49,49,49,50,49,49,49,49,49,49,48,49,49,50,50,50,50,50,50,49,49,49,49,49,49,49,49,50,49,49,49,50,50,50,50,50,50,51,51,51,51,51,51,51,51,51,50,50,50,50,50,50,48,47,46,46,45,45,45,45,43,42,40,40,41,41,41
2024,11,29,41,41,40,39,39,38,39,39,39,39,39,39,39,40,40,40,41,41,41,42,42,43,44,44,45,46,47,47,47,47,47,47,47,47,47,47,47,47,46,46,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,45,45,45,44,44,44,44,44,44,44,44,44,43,44,44,43,43,43,43,43,43,44,58,44,56,72,73,47,58,61,61,61,61,61,61,61,61,61,61,61,61,61,51,51,54,51,54,54,54,54,55,55,55,55,55,55,55,52,52,52,55,55,54,54,53,52,51,51,51,51,51,50,50,50,50,51,51,51,51,56,57,57,57,58,59,59,61,61,61,61,62,62,62,62,62,62,62,62,61,61,59,60,62,62,62,59,58,58,57,57,57,59,59,56,59,56,58,65,66,63,63,63,63,63,63,62,60,60,49,48,48,46,48,49,61,56,39,39,39,39,40,40,40,40,41,41,41,42,42,43,43,43,43,44,44,44,43,43,43,43,43,43,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,41,41,41,41,41,41,41,40,40,40,40,40,40,39,39,39,39,39,39,39,38,38,38,38,38,38,37,37,37,37,37,36,36,36,36,36,36,35,35,35,35,35,35,34,34,34,34,34
2024,11,30,34,34,34,33,33,33,33,33,33,33,33,33,33,33,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,34,34,34,35,35,36,37,38,38,38,38,39,39,40,40,40,41,41,41,42,42,41,41,43,44,49,47,55,68,40,40,40,48,48,48,48,48,48,48,48,48,49,49,50,51,52,53,54,54,56,57,58,65,66,66,66,66,66,66,65,65,65,65,65,64,63,64,64,61,60,60,61,61,62,63,63,62,60,59,59,61,62,63,63,73,74,67,74,74,74,67,65,65,64,64,64,64,62,62,63,64,64,65,64,63,62,62,63,63,63,63,62,63,63,62,62,62,62,62,69,69,66,66,66,66,69,66,66,69,66,57,59,57,69,55,58,54,66,49,50,50,50,50,50,50,50,51,51,51,52,52,52,52,52,53,53,53,53,53,52,52,52,52,52,51,51,51,51,51,51,51,52,52,52,52,52,52,52,51,51,52,52,51,51,51,51,51,51,51,50,50,50,49,49,49,50,51,51,51,51,51,51,50,49,49,49,48,48,48,48,47,46,46,45,45,46,46,46,46,46,46,45,44,44,45,44,43,43,41,41,40
2024,12,1,40,39,39,39,40,40,40,40,40,40,40,41,41,42,42,42,43,45,46,47,47,47,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,47,46,46,45,45,45,45,45,45,45,46,46,46,47,47,48,49,49,50,50,50,50,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,63,54,52,76,76,76,52,62,62,61,61,62,65,65,65,62,62,62,62,65,65,65,65,65,55,55,55,55,55,54,54,54,54,54,53,53,53,53,53,53,56,55,55,55,55,55,54,54,54,54,53,54,54,54,51,50,50,50,50,58,57,57,58,49,57,57,57,57,57,57,56,59,58,58,58,55,55,54,54,54,56,56,56,56,56,56,56,56,56,56,56,56,56,53,53,63,63,60,60,60,60,60,60,60,60,60,50,50,52,52,63,50,52,63,45,41,40,41,41,41,41,41,42,42,42,43,43,43,44,44,44,45,45,45,45,44,44,44,44,44,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,42,42,42,42,42,42,42,42,42,41,41,41,41,40,40,40,40,39,39,39,39,39,38,38,38,37,37,37,37,36,36,36,36,35,35,35,35,35,35,34,34,34,34,34,34,34,34,33
2024,12,2,33,33,33,33,33,33,33,32,32,32,32,32,32,32,32,32,32,32,32,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,33,34,34,34,34,35,35,35,35,36,36,36,36,37,37,37,37,37,38,38,38,38,38,38,39,39,39,39,52,47,68,68,68,39,68,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,43,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,45,45,45,45,45,45,45,45,45,45,46,46,43,43,43,44,47,52,51,64,42,42,43,43,43,43,44,44,44,45,46,46,46,47,47,47,48,48,48,49,48,48,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,45,45,45,45,45,45,44,44,44,44,44,44,43,43,43,43,42,42,42,41,41,41,40,40,40,39,39,39,39,38,38,38,38,37,37,37,37,37,37,37,37,37
2024,12,3,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38,38,38,39,38,39,40,40,41,42,43,44,45,45,46,46,46,47,48,49,48,48,49,49,50,50,49,49,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51,50,49,50,50,50,50,50,49,49,49,49,49,49,48,48,47,48,48,48,50,61,58,48,74,74,48,74,61,61,61,61,60,60,60,60,59,59,59,59,59,59,48,48,48,47,48,48,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45,45,45,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,45,46,46,47,48,48,49,50,50,50,54,54,54,54,55,55,55,56,56,54,55,55,56,55,56,56,77,73,54,55,55,55,55,56,56,56,57,57,57,58,58,58,59,59,59,60,60,60,60,60,60,60,60,59,59,59,59,59,59,58,58,58,58,58,57,57,57,57,57,57,57,56,56,56,56,56,55,55,55,55,54,54,55,56,57,56,57,57,57,57,56,56,56,56,55,55,55,55,54,54,54,54,54,54,53,53,53,53,53,53,53,53,52,52,52,52,52,52,52,52
2024,12,4,52,51,51,50,50,50,50,50,49,48,48,47,45,44,43,42,41,40,39,38,37,36,36,35,35,35,35,35,35,35,35,35,35,36,36,35,35,36,36,36,36,37,37,38,39,40,41,43,45,46,48,48,48,49,49,50,51,52,52,52,52,52,52,53,53,53,53,52,52,51,51,51,50,50,50,49,49,49,49,48,48,52,60,56,50,75,75,50,75,63,63,63,64,63,63,64,64,65,65,64,65,65,55,55,55,56,56,55,55,55,56,56,55,55,54,54,53,52,52,51,51,50,49,48,47,47,47,47,47,47,46,46,46,46,46,45,45,46,45,45,45,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,43,42,42,42,42,42,42,41,45,45,44,44,44,44,44,44,44,42,42,42,42,45,51,65,50,39,40,40,40,40,41,41,41,41,42,42,43,43,44,44,44,45,45,45,45,46,45,45,45,44,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,42,42,41,41,41,41,41,40,40,40,40,40,40,40,39,39,39,38,38,38,38,38,38,37,37,37,36,36,36,36,36,36,35,35,35,35,35,35
2024,12,5,35,35,35,35,35,35,35,35,35,35,35,35,34,34,34,34,34,34,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,41,44,66,66,66,66,66,53,53,53,53,53,53,53,53,53,53,53,53,53,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,39,39,39,39,39,39,39,39,39,39,39,39,39,39,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,42,42,42,42,42,42,42,42,42,42,42,42,39,39,40,39,47,47,60,37,37,37,37,38,38,38,38,39,39,40,40,40,40,41,41,41,42,42,42,42,42,42,42,42,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,39,39,39,39,39,39,38,38,38,38,37,37,37,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,34,34
2024,12,6,34,34,34,34,34,34,34,34,34,33,33,33,33,33,33,33,33,33,33,33,33,33,33,32,33,32,33,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,52,37,43,65,66,66,66,66,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,39,39,39,39,39,39,40,40,40,40,40,40,40,39,40,40,40,40,39,39,40,40,40,39,40,39,39,39,39,39,39,39,39,39,39,39,38,38,38,37,37,37,38,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,41,41,41,41,41,41,41,41,42,42,42,39,47,48,45,59,62,61,37,38,38,39,39,39,39,40,40,41,41,41,42,42,43,43,44,44,44,44,45,44,44,44,44,44,43,44,43,43,43,43,43,43,43,43,44,44,43,44,44,44,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,43,42,42,42,42,41,41,41,40,40,40,40,40,39,39,38,38,37,37,37,37,37,37,37,37,36,36,35,35,35,36,37,38,38,38,37
2024,12,7,37,37,37,37,37,36,36,35,35,34,34,34,34,34,34,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,34,34,34,34,34,34,34,34,34,34,35,35,35,35,36,36,36,36,37,37,37,37,38,38,38,39,39,39,39,40,40,40,41,40,41,41,41,41,41,44,56,69,69,69,69,40,56,56,56,56,55,55,55,56,56,56,56,56,56,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,43,43,43,43,43,42,43,42,42,42,42,42,42,42,42,42,42,42,42,42,42,41,41,42,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,42,41,41,45,45,45,45,46,46,47,47,44,44,44,52,47,51,65,51,41,41,42,42,42,43,43,44,44,45,45,46,46,46,47,47,47,48,47,47,47,47,46,46,46,47,47,47,46,47,47,47,48,48,48,48,48,49,50,51,52,54,54,55,55,56,56,57,57,57,57,57,56,56,56,56,55,55,55,55,55,55,55,55,54,54,54,54,54,53,53,53,53,53,52,51,51,51,51,51,50,50,50,50,51,51,51,51,50,50,50,50,50
