Year,Month,Day,Period,1,2,3,,,
2024,11,29,8,27.065,30.658,31.985,,,
2024,11,29,9,27.668,31.829,34.568,,,
2024,11,29,10,27.816,32.380,37.232,,,
2024,11,29,11,27.985,32.636,38.503,,,
2024,11,29,12,27.731,32.582,39.477,,,
2024,11,29,13,27.530,32.327,40.329,,,
2024,11,29,14,27.351,32.057,40.505,,,
2024,11,29,15,27.403,31.923,40.464,,,
2024,11,29,16,28.101,32.138,40.478,,,
2024,11,29,17,31.380,34.803,42.966,,,
2024,11,29,18,34.839,38.517,47.456,,,
2024,11,29,19,34.289,38.531,47.916,,,
2024,11,29,20,33.009,38.046,47.686,,,
2024,11,29,21,30.693,37.198,46.429,,,
2024,11,29,22,28.038,35.799,44.035,,,
2024,11,29,23,26.039,34.305,40.694,,,
2024,11,29,24,25.182,32.380,36.786,,,
2024,11,30,1,24.950,30.860,33.892,,,
2024,11,30,2,24.759,30.093,31.593,,,
2024,11,30,3,24.865,29.702,30.659,,,
2024,11,30,4,25.468,29.675,30.470,,,
2024,11,30,5,27.520,30.281,31.295,,,
2024,11,30,6,31.645,32.192,34.879,,,
2024,11,30,7,33.485,33.376,41.330,,,
2024,11,30,8,32.417,33.605,45.049,,,
2024,11,30,9,31.581,34.103,47.903,,,
2024,11,30,10,31.116,34.480,49.593,,,
2024,11,30,11,30.756,34.938,50.445,,,
2024,11,30,12,30.333,35.045,50.729,,,
2024,11,30,13,30.111,35.099,50.486,,,
2024,11,30,14,29.963,35.032,50.161,,,
2024,11,30,15,29.550,34.736,49.661,,,
2024,11,30,16,30.100,34.453,49.688,,,
2024,11,30,17,34.437,37.010,50.756,,,
2024,11,30,18,38.562,40.576,54.083,,,
2024,11,30,19,37.641,41.061,53.705,,,
2024,11,30,20,36.034,40.630,52.771,,,
2024,11,30,21,33.612,39.271,51.500,,,
2024,11,30,22,30.090,37.804,49.066,,,
2024,11,30,23,27.097,35.826,44.806,,,
2024,11,30,24,26.187,33.713,40.383,,,
2024,12,1,1,23.807,32.878,37.110,,,
2024,12,1,2,23.279,32.354,36.272,,,
2024,12,1,3,23.395,32.111,35.433,,,
2024,12,1,4,24.283,32.179,34.919,,,
2024,12,1,5,27.076,32.703,35.893,,,
2024,12,1,6,31.063,34.090,37.854,,,
2024,12,1,7,32.300,35.234,41.087,,,
2024,12,1,8,31.539,34.924,43.791,,,
2024,12,1,9,30.735,35.126,46.523,,,
2024,12,1,10,30.333,35.005,48.038,,,
2024,12,1,11,30.079,34.668,48.863,,,
2024,12,1,12,29.667,35.126,49.580,,,
2024,12,1,13,29.413,35.032,49.404,,,
2024,12,1,14,29.106,34.709,48.958,,,
2024,12,1,15,28.556,34.507,49.201,,,
2024,12,1,16,29.286,34.547,48.498,,,
2024,12,1,17,32.681,37.104,49.850,,,
2024,12,1,18,34.902,41.317,54.584,,,
2024,12,1,19,34.056,41.855,54.178,,,
2024,12,1,20,33.876,41.586,53.285,,,
2024,12,1,21,31.972,41.142,51.757,,,
2024,12,1,22,29.223,39.244,48.931,,,
2024,12,1,23,26.251,36.835,44.670,,,
2024,12,1,24,24.622,34.870,41.939,,,
2024,12,2,1,24.188,33.471,39.207,,,
2024,12,2,2,23.733,33.094,36.853,,,
2024,12,2,3,24.167,32.932,35.974,,,
2024,12,2,4,25.288,33.148,35.555,,,
2024,12,2,5,28.408,33.982,36.258,,,
2024,12,2,6,33.146,36.095,38.287,,,
2024,12,2,7,34.289,37.737,42.101,,,
2024,12,2,8,32.903,37.670,45.252,,,
2024,12,2,9,32.068,38.114,47.619,,,
2024,12,2,10,31.518,38.342,49.133,,,
2024,12,2,11,31.010,38.464,49.999,,,
2024,12,2,12,30.693,38.127,50.283,,,
2024,12,2,13,30.079,37.818,50.040,,,
2024,12,2,14,29.783,37.454,49.958,,,
2024,12,2,15,29.921,37.293,49.296,,,
2024,12,2,16,30.999,37.373,49.323,,,
2024,12,2,17,35.420,41.209,50.648,,,
2024,12,2,18,38.720,47.158,55.409,,,
2024,12,2,19,38.752,48.113,54.895,,,
2024,12,2,20,38.265,47.898,53.935,,,
2024,12,2,21,36.764,46.592,52.379,,,
2024,12,2,22,33.707,45.946,49.742,,,
2024,12,2,23,30.925,42.259,45.604,,,
2024,12,2,24,29.572,39.056,41.316,,,
2024,12,3,1,29.159,38.585,38.842,,,
2024,12,3,2,29.191,36.754,37.219,,,
2024,12,3,3,29.572,36.512,36.164,,,
2024,12,3,4,31.264,36.512,36.204,,,
2024,12,3,5,34.691,37.521,36.502,,,
2024,12,3,6,38.858,39.917,38.720,,,
2024,12,3,7,40.370,42.232,42.655,,,
2024,12,3,8,38.160,41.209,46.036,,,
2024,12,3,9,35.738,40.213,48.106,,,
2024,12,3,10,34.246,39.056,49.756,,,
2024,12,3,11,32.723,37.535,50.283,,,
2024,12,3,12,31.528,35.705,50.810,,,
2024,12,3,13,30.661,37.562,49.837,,,
2024,12,3,14,29.836,36.929,49.715,,,
2024,12,3,15,29.540,36.418,49.499,,,
2024,12,3,16,30.365,34.318,49.160,,,
2024,12,3,17,34.733,38.033,50.337,,,
2024,12,3,18,38.350,42.663,55.382,,,
2024,12,3,19,38.805,45.623,54.989,,,
2024,12,3,20,38.435,46.323,53.907,,,
2024,12,3,21,37.451,46.121,52.596,,,
2024,12,3,22,34.511,45.273,49.958,,,
2024,12,3,23,31.729,42.514,45.996,,,
2024,12,3,24,30.471,39.648,41.641,,,
2024,12,4,1,30.280,36.889,38.328,,,
2024,12,4,2,30.238,36.687,36.624,,,
2024,12,4,3,30.809,36.956,35.663,,,
2024,12,4,4,32.184,34.789,35.271,,,
2024,12,4,5,35.526,35.557,35.555,,,
2024,12,4,6,40.106,38.181,37.895,,,
2024,12,4,7,40.973,39.042,42.168,,,
2024,12,4,8,38.498,41.196,45.117,,,
2024,12,4,9,35.251,38.652,47.673,,,
2024,12,4,10,33.390,37.737,49.255,,,
2024,12,4,11,31.571,37.252,49.958,,,
2024,12,4,12,30.344,35.220,50.378,,,
2024,12,4,13,29.392,34.480,49.931,,,
2024,12,4,14,28.556,33.888,49.877,,,
2024,12,4,15,28.101,35.153,49.783,,,
2024,12,4,16,28.810,34.695,49.188,,,
2024,12,4,17,32.195,37.589,49.728,,,
2024,12,4,18,34.691,41.909,53.975,,,
2024,12,4,19,34.733,42.609,53.096,,,
2024,12,4,20,34.299,42.299,51.744,,,
2024,12,4,21,33.813,42.582,49.985,,,
2024,12,4,22,32.057,39.406,47.700,,,
2024,12,4,23,29.624,38.248,44.143,,,
2024,12,4,24,28.260,36.351,40.613,,,
2024,12,5,1,27.869,38.060,37.814,,,
2024,12,5,2,27.848,35.489,36.164,,,
2024,12,5,3,28.027,33.955,35.325,,,
2024,12,5,4,29.011,36.256,34.635,,,
2024,12,5,5,30.566,35.409,34.838,,,
2024,12,5,6,32.977,36.135,35.014,,,
2024,12,5,7,34.606,35.866,36.272,,,
2024,12,5,8,34.468,35.045,37.935,,,
2024,12,5,9,33.295,35.435,40.640,,,
2024,12,5,10,31.835,35.341,42.750,,,
2024,12,5,11,30.375,35.207,44.075,,,
2024,12,5,12,28.979,34.843,44.427,,,
2024,12,5,13,27.922,34.278,44.278,,,
2024,12,5,14,27.403,33.874,43.453,,,
2024,12,5,15,27.097,33.390,43.183,,,
2024,12,5,16,27.678,33.820,42.574,,,
2024,12,5,17,31.211,36.606,43.656,,,
2024,12,5,18,33.802,40.173,48.281,,,
2024,12,5,19,33.369,41.572,48.146,,,
2024,12,5,20,33.062,41.142,47.240,,,
2024,12,5,21,32.321,40.590,45.996,,,
2024,12,5,22,30.735,41.532,44.427,,,
2024,12,5,23,28.514,39.056,41.479,,,
2024,12,5,24,27.245,37.468,39.126,,,
2024,12,6,1,26.526,35.947,37.205,,,
2024,12,6,2,26.346,35.341,35.515,,,
2024,12,6,3,26.494,34.991,34.311,,,
2024,12,6,4,27.150,34.803,34.081,,,
2024,12,6,5,28.366,35.045,34.203,,,
2024,12,6,6,30.375,35.907,34.284,,,
2024,12,6,7,31.539,35.974,34.703,,,
2024,12,6,8,31.962,35.112,35.974,,,
2024,12,6,9,31.507,35.220,37.083,,,
2024,12,6,10,30.841,35.220,38.612,,,
2024,12,6,11,29.794,34.991,39.802,,,
2024,12,6,12,28.937,34.480,40.113,,,
2024,12,6,13,27.996,33.955,40.167,,,
2024,12,6,14,27.160,33.565,40.410,,,
2024,12,6,15,26.938,33.309,40.262,,,
2024,12,6,16,27.901,33.551,40.045,,,
2024,12,6,17,32.173,36.781,41.668,,,
2024,12,6,18,35.558,41.855,46.943,,,
2024,12,6,19,35.780,42.703,47.849,,,
2024,12,6,20,35.293,42.730,47.565,,,
2024,12,6,21,33.686,42.488,46.591,,,
2024,12,6,22,30.672,41.169,44.454,,,
2024,12,6,23,27.932,39.271,41.343,,,
2024,12,6,24,26.621,37.306,38.409,,,
2024,12,7,1,26.240,35.987,36.123,,,
2024,12,7,2,26.166,35.476,34.676,,,
2024,12,7,3,26.557,35.368,34.230,,,
2024,12,7,4,28.281,35.651,34.149,,,
2024,12,7,5,31.846,36.660,34.406,,,
2024,12,7,6,36.573,38.935,36.826,,,
2024,12,7,7,37.853,40.953,41.303,,,
2024,12,7,8,35.685,39.823,44.535,,,
2024,12,7,9,33.369,38.894,47.483,,,
2024,12,7,10,32.004,37.858,49.336,,,
2024,12,7,11,31.655,37.037,50.297,,,
2024,12,7,12,29.836,36.243,51.094,,,
2024,12,7,13,29.318,35.678,51.108,,,
2024,12,7,14,28.831,34.978,51.378,,,
2024,12,7,15,28.651,35.193,51.270,,,
2024,12,7,16,29.159,34.695,50.324,,,
2024,12,7,17,32.924,38.033,50.946,,,
2024,12,7,18,36.372,43.430,55.382,,,
2024,12,7,19,36.277,44.318,54.773,,,
2024,12,7,20,35.812,44.318,53.569,,,
2024,12,7,21,34.479,43.632,51.919,,,
2024,12,7,22,31.422,41.949,49.012,,,
2024,12,7,23,28.450,39.513,44.346,,,
2024,12,7,24,26.970,36.445,40.329,,,
2024,12,8,1,26.674,35.261,37.232,,,
2024,12,8,2,26.663,34.749,35.785,,,
2024,12,8,3,27.139,34.682,34.892,,,
2024,12,8,4,28.599,34.924,34.581,,,
2024,12,8,5,32.195,35.785,35.244,,,
2024,12,8,6,36.933,37.993,37.259,,,
2024,12,8,7,38.001,39.715,41.830,,,
2024,12,8,8,35.494,38.787,45.063,,,
2024,12,8,9,32.628,37.602,47.456,,,
2024,12,8,10,31.169,36.754,49.593,,,
2024,12,8,11,30.016,36.176,50.783,,,
2024,12,8,12,29.043,35.557,51.324,,,
2024,12,8,13,28.821,34.938,51.662,,,
2024,12,8,14,28.324,34.507,51.541,,,
2024,12,8,15,28.429,34.278,51.311,,,
2024,12,8,16,28.747,34.117,50.581,,,
2024,12,8,17,32.353,36.916,51.216,,,
2024,12,8,18,35.632,41.963,55.882,,,
2024,12,8,19,35.600,42.730,55.125,,,
2024,12,8,20,35.156,42.582,53.759,,,
2024,12,8,21,33.961,41.734,51.906,,,
2024,12,8,22,30.947,40.294,49.066,,,
2024,12,8,23,27.996,38.154,44.319,,,
2024,12,8,24,26.674,35.907,40.289,,,
2024,12,9,1,26.473,34.695,37.516,,,
2024,12,9,2,26.621,34.157,36.028,,,
2024,12,9,3,27.107,33.874,35.122,,,
2024,12,9,4,28.768,34.009,34.825,,,
2024,12,9,5,32.491,34.816,35.285,,,
2024,12,9,6,37.197,36.875,37.611,,,
2024,12,9,7,38.488,38.342,42.290,,,
2024,12,9,8,36.203,37.602,45.333,,,
2024,12,9,9,33.485,36.445,47.592,,,
2024,12,9,10,31.708,35.866,49.864,,,
2024,12,9,11,30.439,35.449,51.176,,,
2024,12,9,12,29.582,34.816,51.635,,,
2024,12,9,13,28.937,34.426,51.744,,,
2024,12,9,14,28.620,34.090,51.865,,,
2024,12,9,15,28.525,33.888,51.554,,,
2024,12,9,16,28.884,33.942,50.837,,,
2024,12,9,17,32.554,36.404,51.473,,,
2024,12,9,18,35.717,41.101,56.842,,,
2024,12,9,19,35.632,41.438,55.950,,,
2024,12,9,20,35.135,41.142,53.935,,,
2024,12,9,21,33.834,40.227,52.271,,,
2024,12,9,22,30.936,38.840,49.431,,,
2024,12,9,23,27.700,36.660,44.468,,,
2024,12,9,24,26.314,34.655,40.532,,,
2024,12,10,1,25.764,33.565,37.760,,,
2024,12,10,2,25.679,33.067,35.974,,,
2024,12,10,3,26.113,32.784,35.122,,,
2024,12,10,4,27.520,32.932,34.865,,,
2024,12,10,5,30.777,33.632,35.366,,,
2024,12,10,6,35.674,35.355,37.854,,,
2024,12,10,7,36.531,37.131,42.182,,,
2024,12,10,8,34.246,36.485,45.157,,,
2024,12,10,9,32.025,36.001,47.903,,,
2024,12,10,10,30.798,35.987,49.701,,,
2024,12,10,11,29.995,35.651,50.986,,,
2024,12,10,12,29.487,35.045,51.960,,,
2024,12,10,13,29.275,34.938,52.285,,,
2024,12,10,14,28.969,34.695,52.704,,,
2024,12,10,15,29.106,34.493,52.258,,,
2024,12,10,16,29.371,34.507,51.108,,,
2024,12,10,17,32.639,36.701,51.784,,,
2024,12,10,18,35.568,40.859,56.693,,,
2024,12,10,19,35.198,41.048,55.963,,,
2024,12,10,20,34.384,40.698,53.515,,,
2024,12,10,21,33.157,39.769,51.514,,,
2024,12,10,22,29.751,38.383,48.782,,,
2024,12,10,23,26.473,36.485,44.251,,,
2024,12,10,24,24.939,34.709,40.072,,,
2024,12,11,1,24.283,33.699,37.205,,,
2024,12,11,2,24.030,33.282,35.731,,,
2024,12,11,3,24.220,33.067,34.811,,,
2024,12,11,4,25.341,33.188,34.541,,,
2024,12,11,5,28.345,33.767,34.947,,,
2024,12,11,6,32.945,35.489,37.192,,,
2024,12,11,7,34.468,36.889,41.398,,,
2024,12,11,8,31.655,36.243,44.021,,,
2024,12,11,9,31.042,36.135,46.956,,,
2024,12,11,10,30.143,35.610,49.052,,,
2024,12,11,11,29.561,35.287,50.594,,,
2024,12,11,12,29.022,34.857,51.744,,,
2024,12,11,13,28.651,34.561,51.919,,,
2024,12,11,14,28.387,34.453,51.852,,,
2024,12,11,15,28.144,34.211,51.257,,,
2024,12,11,16,28.525,34.238,50.378,,,
2024,12,11,17,31.962,37.037,50.837,,,
2024,12,11,18,34.373,40.846,55.152,,,
2024,12,11,19,33.802,40.496,54.043,,,
2024,12,11,20,33.146,39.957,52.028,,,
2024,12,11,21,32.142,39.271,50.094,,,
2024,12,11,22,29.974,38.369,47.740,,,
2024,12,11,23,27.128,36.956,44.089,,,
2024,12,11,24,25.278,35.368,40.126,,,
2024,12,12,1,24.580,34.036,37.205,,,
2024,12,12,2,24.294,33.228,35.325,,,
2024,12,12,3,24.347,32.865,34.054,,,
2024,12,12,4,24.950,32.730,33.838,,,
2024,12,12,5,26.494,32.919,33.838,,,
2024,12,12,6,28.683,33.632,34.379,,,
2024,12,12,7,30.227,33.982,35.528,,,
2024,12,12,8,30.788,33.524,36.596,,,
2024,12,12,9,30.492,33.713,39.166,,,
2024,12,12,10,29.847,34.022,41.709,,,
2024,12,12,11,29.191,34.049,43.156,,,
2024,12,12,12,28.461,33.686,43.467,,,
2024,12,12,13,27.604,33.444,43.345,,,
2024,12,12,14,27.128,33.242,42.547,,,
2024,12,12,15,27.086,33.026,42.006,,,
2024,12,12,16,27.869,33.255,41.776,,,
2024,12,12,17,31.021,35.557,44.116,,,
2024,12,12,18,33.665,39.540,49.404,,,
2024,12,12,19,33.020,39.392,49.715,,,
2024,12,12,20,32.364,38.679,48.782,,,
2024,12,12,21,31.348,37.952,47.524,,,
2024,12,12,22,29.371,37.427,45.658,,,
2024,12,12,23,26.991,36.149,42.777,,,
2024,12,12,24,25.500,34.789,39.423,,,
2024,12,13,1,24.717,33.646,36.718,,,
2024,12,13,2,24.357,33.053,35.217,,,
2024,12,13,3,24.368,32.555,34.581,,,
2024,12,13,4,24.643,32.380,33.756,,,
2024,12,13,5,25.743,32.327,33.635,,,
2024,12,13,6,27.382,32.677,34.149,,,
2024,12,13,7,28.704,32.421,34.541,,,
2024,12,13,8,29.487,34.359,34.906,,,
2024,12,13,9,29.455,32.771,36.664,,,
2024,12,13,10,29.096,33.121,38.436,,,
2024,12,13,11,28.831,33.349,39.558,,,
2024,12,13,12,28.429,33.282,40.072,,,
2024,12,13,13,27.901,33.228,40.167,,,
2024,12,13,14,27.329,33.067,40.194,,,
2024,12,13,15,27.372,32.946,40.316,,,
2024,12,13,16,28.038,33.134,40.870,,,
2024,12,13,17,32.205,35.732,43.332,,,
2024,12,13,18,35.293,42.541,49.106,,,
2024,12,13,19,35.283,40.684,49.688,,,
2024,12,13,20,34.669,40.563,49.580,,,
2024,12,13,21,33.072,39.702,48.322,,,
2024,12,13,22,29.984,38.060,45.847,,,
2024,12,13,23,27.076,36.431,42.196,,,
2024,12,13,24,25.722,34.668,38.869,,,
2024,12,14,1,25.330,33.551,36.475,,,
2024,12,14,2,25.161,33.148,34.879,,,
2024,12,14,3,25.690,33.026,34.730,,,
2024,12,14,4,27.340,33.174,34.487,,,
2024,12,14,5,30.999,33.942,34.838,,,
2024,12,14,6,35.970,35.799,37.178,,,
2024,12,14,7,37.377,37.347,41.465,,,
2024,12,14,8,35.473,36.768,44.589,,,
2024,12,14,9,33.115,36.337,47.051,,,
2024,12,14,10,31.951,36.149,48.904,,,
2024,12,14,11,30.798,35.933,50.012,,,
2024,12,14,12,30.069,35.274,50.526,,,
2024,12,14,13,29.498,34.897,50.418,,,
2024,12,14,14,29.032,34.709,50.472,,,
2024,12,14,15,29.000,34.413,49.999,,,
2024,12,14,16,29.138,34.493,49.796,,,
2024,12,14,17,33.464,37.750,51.067,,,
2024,12,14,18,37.091,42.393,57.113,,,
2024,12,14,19,37.165,42.784,57.126,,,
2024,12,14,20,36.679,42.568,55.436,,,
2024,12,14,21,35.209,41.909,53.556,,,
2024,12,14,22,31.941,40.428,50.053,,,
2024,12,14,23,28.863,38.006,45.238,,,
2024,12,14,24,27.414,35.651,40.992,,,
2024,12,15,1,26.864,34.345,37.989,,,
2024,12,15,2,27.086,33.861,36.137,,,
2024,12,15,3,27.594,33.686,35.163,,,
2024,12,15,4,29.445,34.022,35.014,,,
2024,12,15,5,33.083,34.857,35.609,,,
2024,12,15,6,37.673,36.512,37.814,,,
2024,12,15,7,38.879,38.141,42.398,,,
2024,12,15,8,36.520,37.414,45.806,,,
2024,12,15,9,33.982,36.512,48.160,,,
2024,12,15,10,31.687,36.203,49.891,,,
2024,12,15,11,31.042,35.624,50.770,,,
2024,12,15,12,30.397,35.907,51.203,,,
2024,12,15,13,29.667,35.853,51.135,,,
2024,12,15,14,29.032,35.651,51.054,,,
2024,12,15,15,28.810,34.803,50.621,,,
2024,12,15,16,29.857,35.261,50.202,,,
2024,12,15,17,34.172,38.464,51.649,,,
2024,12,15,18,37.197,43.443,59.006,,,
2024,12,15,19,37.176,44.251,57.884,,,
2024,12,15,20,36.584,44.022,55.990,,,
2024,12,15,21,35.431,42.945,53.556,,,
2024,12,15,22,32.216,41.196,50.215,,,
2024,12,15,23,29.201,38.787,45.279,,,
2024,12,15,24,27.573,36.431,40.721,,,
2024,12,16,1,27.128,34.991,37.692,,,
2024,12,16,2,27.234,34.466,35.974,,,
2024,12,16,3,27.752,34.170,35.068,,,
2024,12,16,4,29.371,34.305,34.649,,,
2024,12,16,5,33.125,35.234,35.082,,,
2024,12,16,6,37.821,37.333,37.313,,,
2024,12,16,7,38.773,38.894,42.168,,,
2024,12,16,8,36.573,37.575,44.860,,,
2024,12,16,9,33.792,36.727,47.470,,,
2024,12,16,10,31.898,36.216,49.607,,,
2024,12,16,11,30.756,35.839,50.702,,,
2024,12,16,12,29.730,35.328,51.622,,,
2024,12,16,13,29.117,34.964,51.568,,,
2024,12,16,14,28.662,34.547,51.865,,,
2024,12,16,15,28.567,34.399,51.568,,,
2024,12,16,16,29.201,34.749,50.986,,,
2024,12,16,17,33.369,38.033,52.258,,,
2024,12,16,18,36.605,42.663,58.289,,,
2024,12,16,19,36.541,42.905,57.789,,,
2024,12,16,20,35.992,42.609,54.895,,,
2024,12,16,21,34.743,41.788,52.731,,,
2024,12,16,22,31.750,40.375,49.688,,,
2024,12,16,23,28.525,37.764,44.995,,,
2024,12,16,24,26.642,35.718,40.478,,,
2024,12,17,1,26.198,34.493,37.597,,,
2024,12,17,2,26.028,33.942,35.799,,,
2024,12,17,3,26.547,33.497,34.811,,,
2024,12,17,4,27.826,33.605,34.608,,,
2024,12,17,5,31.486,34.265,35.001,,,
2024,12,17,6,35.949,36.041,37.165,,,
2024,12,17,7,37.472,37.804,41.790,,,
2024,12,17,8,35.389,37.266,44.441,,,
2024,12,17,9,33.030,37.118,47.497,,,
2024,12,17,10,31.687,36.660,49.810,,,
2024,12,17,11,30.513,36.378,51.433,,,
2024,12,17,12,29.762,35.664,52.244,,,
2024,12,17,13,29.868,35.086,52.798,,,
2024,12,17,14,28.916,34.830,53.110,,,
2024,12,17,15,28.673,34.682,52.974,,,
2024,12,17,16,29.540,34.763,52.109,,,
2024,12,17,17,33.030,37.871,52.623,,,
2024,12,17,18,36.055,42.514,57.424,,,
2024,12,17,19,35.928,42.528,56.491,,,
2024,12,17,20,35.484,42.609,54.543,,,
2024,12,17,21,34.299,41.640,52.812,,,
2024,12,17,22,31.147,39.957,49.701,,,
2024,12,17,23,27.890,37.912,45.022,,,
2024,12,17,24,26.208,35.597,40.600,,,
2024,12,18,1,25.605,34.359,37.530,,,
2024,12,18,2,25.489,33.632,35.542,,,
2024,12,18,3,25.838,33.511,34.406,,,
2024,12,18,4,27.224,33.619,34.176,,,
2024,12,18,5,30.545,34.265,34.798,,,
2024,12,18,6,35.399,35.947,37.165,,,
2024,12,18,7,36.679,37.481,41.925,,,
2024,12,18,8,35.061,37.024,44.684,,,
2024,12,18,9,33.115,36.485,47.227,,,
2024,12,18,10,31.750,35.974,49.133,,,
2024,12,18,11,30.449,35.651,50.581,,,
2024,12,18,12,29.561,35.234,50.837,,,
2024,12,18,13,28.874,34.668,50.810,,,
2024,12,18,14,28.525,34.372,50.581,,,
2024,12,18,15,28.218,34.117,50.202,,,
2024,12,18,16,28.599,34.709,49.201,,,
2024,12,18,17,32.057,37.481,50.567,,,
2024,12,18,18,34.627,41.290,56.207,,,
2024,12,18,19,34.130,41.451,55.233,,,
2024,12,18,20,33.612,40.684,53.042,,,
2024,12,18,21,32.797,40.092,51.013,,,
2024,12,18,22,30.682,38.827,48.809,,,
2024,12,18,23,28.133,37.616,44.941,,,
2024,12,18,24,26.240,35.570,41.141,,,
2024,12,19,1,25.447,34.076,38.355,,,
2024,12,19,2,24.992,33.471,36.231,,,
2024,12,19,3,25.119,33.107,35.014,,,
2024,12,19,4,25.648,33.067,34.433,,,
2024,12,19,5,27.118,33.242,34.311,,,
2024,12,19,6,29.413,33.874,34.879,,,
2024,12,19,7,31.116,34.184,36.258,,,
2024,12,19,8,32.226,33.995,36.948,,,
2024,12,19,9,32.110,34.749,40.045,,,
2024,12,19,10,31.232,35.261,42.669,,,
2024,12,19,11,29.931,35.314,43.805,,,
2024,12,19,12,28.948,34.951,44.048,,,
2024,12,19,13,28.059,34.480,43.845,,,
2024,12,19,14,27.562,34.022,43.534,,,
2024,12,19,15,27.604,34.022,42.520,,,
2024,12,19,16,28.620,34.534,42.534,,,
2024,12,19,17,32.300,37.616,45.360,,,
2024,12,19,18,34.405,41.344,49.931,,,
2024,12,19,19,33.739,41.115,50.283,,,
2024,12,19,20,33.030,40.402,49.309,,,
2024,12,19,21,31.994,39.890,48.335,,,
2024,12,19,22,29.963,35.880,46.402,,,
2024,12,19,23,27.224,37.454,43.710,,,
2024,12,19,24,25.563,35.718,40.803,,,
2024,12,20,1,24.326,34.588,38.044,,,
2024,12,20,2,23.617,33.901,36.624,,,
2024,12,20,3,23.416,33.619,35.839,,,
2024,12,20,4,23.628,33.713,35.055,,,
2024,12,20,5,24.749,34.076,34.811,,,
2024,12,20,6,26.124,34.386,35.176,,,
2024,12,20,7,27.488,34.695,35.826,,,
2024,12,20,8,28.874,34.022,36.786,,,
2024,12,20,9,29.561,34.440,38.828,,,
2024,12,20,10,30.174,34.480,39.829,,,
2024,12,20,11,29.286,34.440,40.383,,,
2024,12,20,12,28.641,34.170,40.437,,,
2024,12,20,13,27.953,34.130,40.289,,,
2024,12,20,14,27.467,34.197,39.964,,,
2024,12,20,15,27.541,34.278,39.734,,,
2024,12,20,16,28.514,34.413,39.923,,,
2024,12,20,17,32.734,37.696,41.966,,,
2024,12,20,18,35.939,42.622,48.579,,,
2024,12,20,19,36.171,43.349,50.121,,,
2024,12,20,20,35.526,43.282,50.215,,,
2024,12,20,21,34.236,42.689,49.810,,,
2024,12,20,22,31.190,41.640,48.214,,,
2024,12,20,23,28.239,39.998,44.968,,,
2024,12,20,24,26.631,37.898,40.938,,,
2024,12,21,1,25.669,36.310,38.206,,,
2024,12,21,2,25.500,35.678,36.745,,,
2024,12,21,3,25.732,35.274,35.974,,,
2024,12,21,4,27.329,35.274,35.785,,,
2024,12,21,5,30.534,36.081,36.083,,,
2024,12,21,6,35.040,37.562,38.652,,,
2024,12,21,7,36.616,38.827,42.818,,,
2024,12,21,8,35.410,38.006,46.090,,,
2024,12,21,9,33.897,37.683,49.079,,,
2024,12,21,10,33.136,37.871,50.919,,,
2024,12,21,11,32.385,37.791,51.703,,,
2024,12,21,12,31.444,37.306,51.446,,,
2024,12,21,13,31.264,36.889,50.445,,,
2024,12,21,14,30.492,36.768,49.999,,,
2024,12,21,15,30.481,36.970,49.269,,,
2024,12,21,16,31.793,37.750,49.093,,,
2024,12,21,17,35.537,41.734,50.648,,,
2024,12,21,18,39.260,46.929,57.667,,,
2024,12,21,19,39.566,47.467,58.181,,,
2024,12,21,20,39.038,46.754,57.762,,,
2024,12,21,21,37.493,45.166,55.855,,,
2024,12,21,22,34.088,43.470,53.096,,,
2024,12,21,23,30.735,40.482,48.160,,,
2024,12,21,24,29.011,37.858,43.697,,,
2024,12,22,1,28.472,36.149,40.153,,,
2024,12,22,2,28.662,35.328,38.260,,,
2024,12,22,3,29.106,35.032,37.476,,,
2024,12,22,4,30.851,35.382,36.921,,,
2024,12,22,5,34.352,36.297,37.584,,,
2024,12,22,6,38.805,38.073,40.059,,,
2024,12,22,7,40.328,39.459,43.927,,,
2024,12,22,8,38.371,39.406,46.767,,,
2024,12,22,9,35.843,39.742,49.269,,,
2024,12,22,10,34.119,39.957,50.459,,,
2024,12,22,11,32.840,39.069,51.040,,,
2024,12,22,12,31.793,37.804,50.756,,,
2024,12,22,13,31.327,36.943,50.215,,,
2024,12,22,14,30.968,36.149,49.539,,,
2024,12,22,15,31.084,35.597,48.971,,,
2024,12,22,16,32.321,35.785,48.565,,,
2024,12,22,17,36.520,39.379,49.810,,,
2024,12,22,18,40.085,44.910,56.491,,,
2024,12,22,19,40.317,46.014,56.788,,,
2024,12,22,20,40.063,45.919,55.747,,,
2024,12,22,21,38.985,45.395,54.354,,,
2024,12,22,22,36.002,43.632,51.919,,,
2024,12,22,23,32.882,41.626,47.700,,,
2024,12,22,24,31.497,38.975,43.142,,,
2024,12,23,1,31.211,37.481,39.896,,,
2024,12,23,2,31.348,36.512,38.098,,,
2024,12,23,3,32.099,36.378,37.137,,,
2024,12,23,4,33.887,36.781,36.637,,,
2024,12,23,5,37.515,37.643,37.489,,,
2024,12,23,6,41.851,39.984,39.842,,,
2024,12,23,7,43.374,41.451,43.724,,,
2024,12,23,8,41.449,40.294,46.807,,,
2024,12,23,9,38.519,39.634,49.688,,,
2024,12,23,10,36.245,38.760,51.135,,,
2024,12,23,11,34.416,38.114,51.500,,,
2024,12,23,12,32.903,37.131,51.433,,,
2024,12,23,13,31.592,36.297,50.418,,,
