Year,Month,Day,Period,309_wind,122_wind,303_wind,317_wind
2024,11,11,3,50.7,692.6,465.5,604.6
2024,11,11,4,68.0,686.4,446.5,489.9
2024,11,11,5,59.1,685.7,349.4,336.5
2024,11,11,6,28.9,702.2,267.7,352.6
2024,11,11,7,33.7,500.7,260.3,276.2
2024,11,11,8,43.2,331.0,320.2,393.9
2024,11,11,9,65.3,302.8,334.6,453.7
2024,11,11,10,48.8,164.5,233.4,392.6
2024,11,11,11,12.1,122.9,36.0,286.4
2024,11,11,12,49.0,55.5,59.7,321.5
2024,11,11,13,24.6,25.8,54.2,231.9
2024,11,11,14,5.9,35.7,63.4,156.7
2024,11,11,15,9.2,90.3,181.1,138.5
2024,11,11,16,5.4,138.4,120.3,149.7
2024,11,11,17,7.2,322.9,93.7,143.3
2024,11,11,18,43.0,109.0,41.0,183.8
2024,11,11,19,56.4,14.2,123.2,213.7
2024,11,11,20,12.8,0.0,43.3,61.9
2024,11,11,21,31.0,0.0,49.0,95.3
2024,11,11,22,61.3,76.4,103.1,137.8
2024,11,11,23,59.5,48.3,177.7,279.2
2024,11,11,24,38.7,108.5,113.1,224.9
2024,11,12,1,10.4,47.6,77.0,216.6
2024,11,12,2,21.3,24.5,95.5,188.2
2024,11,12,3,22.0,120.1,132.0,255.6
2024,11,12,4,50.9,171.2,71.4,330.6
2024,11,12,5,38.6,0.0,32.5,379.1
2024,11,12,6,37.1,68.6,210.8,411.6
2024,11,12,7,46.6,269.8,175.4,448.2
2024,11,12,8,43.3,498.5,76.7,437.8
2024,11,12,9,25.6,483.0,47.9,576.0
2024,11,12,10,20.0,549.6,53.6,599.9
2024,11,12,11,1.0,421.9,0.2,506.5
2024,11,12,12,0.6,409.3,0.0,415.4
2024,11,12,13,0.1,372.4,5.1,263.2
2024,11,12,14,6.2,336.7,72.3,184.4
2024,11,12,15,11.0,236.8,239.2,132.5
2024,11,12,16,8.2,197.3,187.7,90.4
2024,11,12,17,16.9,306.7,171.2,154.4
2024,11,12,18,11.2,522.4,62.9,327.9
2024,11,12,19,68.6,493.3,224.1,342.5
2024,11,12,20,90.9,382.1,356.0,267.6
2024,11,12,21,123.2,142.9,336.5,180.7
2024,11,12,22,132.1,270.2,190.7,454.0
2024,11,12,23,127.2,525.2,329.3,639.9
2024,11,12,24,103.5,485.0,380.3,545.2
2024,11,13,1,49.8,446.2,314.4,520.0
2024,11,13,2,44.8,443.0,212.5,635.6
2024,11,13,3,75.6,429.0,246.1,515.9
2024,11,13,4,87.2,425.3,276.0,431.4
2024,11,13,5,94.3,444.3,320.0,466.4
2024,11,13,6,62.8,484.4,150.5,495.2
2024,11,13,7,64.8,517.7,187.0,384.6
2024,11,13,8,52.4,549.9,246.4,451.2
2024,11,13,9,36.9,587.3,56.2,621.4
2024,11,13,10,70.0,551.8,35.0,697.4
2024,11,13,11,44.1,567.6,54.1,708.2
2024,11,13,12,41.2,620.2,66.6,697.9
2024,11,13,13,32.4,616.6,146.1,733.0
2024,11,13,14,4.1,684.7,304.0,736.1
2024,11,13,15,1.8,687.9,522.0,719.1
2024,11,13,16,69.4,644.0,708.1,700.9
2024,11,13,17,112.3,533.8,613.4,747.3
2024,11,13,18,122.1,672.8,783.3,781.8
2024,11,13,19,119.1,439.8,828.0,771.0
2024,11,13,20,116.8,172.4,793.6,648.7
2024,11,13,21,103.1,0.0,811.7,629.2
2024,11,13,22,65.3,1.3,633.0,741.3
2024,11,13,23,115.7,112.3,368.1,783.3
2024,11,13,24,92.0,675.2,359.3,796.1
2024,11,14,1,103.2,679.0,372.7,792.0
2024,11,14,2,117.4,688.6,327.9,773.9
2024,11,14,3,121.0,681.7,248.0,782.7
2024,11,14,4,83.9,663.0,241.9,777.0
2024,11,14,5,75.2,611.6,299.0,709.9
2024,11,14,6,85.0,614.2,432.1,590.6
2024,11,14,7,117.8,538.0,517.6,453.4
2024,11,14,8,122.5,461.1,467.1,382.3
2024,11,14,9,95.1,238.5,436.8,460.6
2024,11,14,10,69.3,408.7,543.1,554.4
2024,11,14,11,24.9,332.2,187.9,556.1
2024,11,14,12,31.3,385.7,539.7,541.8
2024,11,14,13,34.8,434.7,620.1,474.9
2024,11,14,14,38.7,581.9,620.4,576.2
2024,11,14,15,60.9,620.3,678.3,564.7
2024,11,14,16,77.0,620.9,680.7,541.1
2024,11,14,17,58.3,595.1,525.3,545.5
2024,11,14,18,137.4,362.9,673.5,469.3
2024,11,14,19,146.7,437.3,594.6,614.5
2024,11,14,20,147.5,676.5,747.5,751.4
2024,11,14,21,147.0,701.0,634.6,783.0
2024,11,14,22,146.0,712.4,716.5,783.8
2024,11,14,23,146.3,713.5,769.9,777.6
2024,11,14,24,147.2,713.5,780.0,768.7
2024,11,15,1,145.5,713.5,837.0,738.9
2024,11,15,2,146.9,708.4,806.8,775.8
2024,11,15,3,147.8,702.4,804.7,768.4
2024,11,15,4,147.7,702.2,822.5,785.1
2024,11,15,5,147.3,684.4,814.4,787.2
2024,11,15,6,146.8,698.7,816.3,784.7
2024,11,15,7,147.4,696.7,826.3,791.6
2024,11,15,8,146.2,697.2,826.3,793.1
2024,11,15,9,146.7,701.6,825.2,792.3
2024,11,15,10,146.6,699.0,834.5,790.5
2024,11,15,11,147.2,691.6,834.2,787.3
2024,11,15,12,146.1,683.7,753.9,784.9
2024,11,15,13,146.6,584.1,705.0,772.9
2024,11,15,14,146.2,661.0,762.0,772.2
2024,11,15,15,141.7,608.5,799.3,742.3
2024,11,15,16,122.5,458.6,807.9,688.3
2024,11,15,17,72.9,648.6,798.5,567.1
2024,11,15,18,104.0,649.1,301.8,735.6
2024,11,15,19,40.6,628.7,302.7,764.3
2024,11,15,20,37.1,640.1,699.4,764.8
2024,11,15,21,40.6,704.3,676.9,734.9
2024,11,15,22,84.6,682.0,659.9,799.1
2024,11,15,23,117.2,624.0,232.2,764.1
2024,11,15,24,63.9,680.5,337.4,798.3
2024,11,16,1,113.3,703.8,548.3,799.1
2024,11,16,2,143.6,709.9,540.8,799.1
2024,11,16,3,146.5,687.0,740.4,799.1
2024,11,16,4,146.9,618.2,838.8,794.3
2024,11,16,5,147.3,518.0,810.6,796.4
2024,11,16,6,148.1,507.7,68.1,742.4
2024,11,16,7,77.1,376.2,39.4,647.6
2024,11,16,8,135.2,54.7,250.5,558.0
2024,11,16,9,148.1,129.1,148.0,701.9
2024,11,16,10,147.9,553.7,793.4,764.2
2024,11,16,11,147.0,643.6,843.0,792.8
2024,11,16,12,134.8,436.3,823.1,788.2
2024,11,16,13,148.3,701.4,847.0,791.7
2024,11,16,14,147.9,712.3,840.3,796.1
2024,11,16,15,146.9,712.3,828.1,793.8
2024,11,16,16,145.1,711.0,748.9,791.4
2024,11,16,17,144.9,708.6,408.8,791.0
2024,11,16,18,141.0,689.5,712.5,675.2
2024,11,16,19,146.5,685.2,713.6,777.0
2024,11,16,20,110.5,713.5,739.1,793.8
2024,11,16,21,48.2,711.8,680.2,792.5
2024,11,16,22,106.2,703.2,467.7,695.3
2024,11,16,23,131.8,702.3,599.7,714.1
2024,11,16,24,112.0,698.5,612.9,769.6
2024,11,17,1,104.9,703.5,574.3,774.6
2024,11,17,2,138.8,697.7,746.4,743.1
2024,11,17,3,120.0,665.4,788.8,740.0
2024,11,17,4,117.8,692.6,772.4,732.6
2024,11,17,5,73.9,658.2,766.3,685.0
2024,11,17,6,113.7,688.4,663.2,686.6
2024,11,17,7,103.1,688.4,540.6,705.3
2024,11,17,8,80.2,681.6,278.8,757.3
2024,11,17,9,83.9,630.0,124.1,731.3
2024,11,17,10,90.5,553.9,31.4,646.8
2024,11,17,11,97.6,314.9,38.7,511.1
2024,11,17,12,93.4,206.3,76.2,410.4
2024,11,17,13,127.8,89.6,119.3,359.7
2024,11,17,14,128.4,94.6,194.1,308.3
2024,11,17,15,112.7,26.4,331.5,276.7
2024,11,17,16,57.0,32.4,276.6,272.7
2024,11,17,17,37.2,31.9,259.3,202.9
2024,11,17,18,30.0,8.1,113.4,243.3
2024,11,17,19,54.5,45.1,96.3,136.3
2024,11,17,20,73.2,124.7,75.8,166.0
2024,11,17,21,64.0,178.9,79.4,280.2
2024,11,17,22,69.8,515.6,123.0,491.5
2024,11,17,23,69.0,679.3,158.3,655.8
2024,11,17,24,82.2,691.4,254.7,721.2
2024,11,18,1,59.3,698.3,378.9,756.2
2024,11,18,2,71.0,704.6,369.6,777.0
2024,11,18,3,92.5,709.2,608.2,791.1
2024,11,18,4,104.4,710.8,819.9,794.2
2024,11,18,5,94.0,707.9,765.9,791.1
2024,11,18,6,104.1,687.4,721.5,782.7
2024,11,18,7,91.5,686.3,692.7,768.0
2024,11,18,8,84.3,677.7,701.3,709.5
2024,11,18,9,118.2,676.0,660.5,724.1
2024,11,18,10,144.4,659.9,806.5,784.2
2024,11,18,11,114.0,487.8,698.2,774.4
2024,11,18,12,132.8,710.8,734.5,779.7
2024,11,18,13,147.2,713.5,812.7,787.9
2024,11,18,14,146.7,705.1,782.1,795.3
2024,11,18,15,146.3,711.3,789.4,798.3
2024,11,18,16,146.3,664.6,747.3,791.3
2024,11,18,17,129.1,439.1,832.9,704.6
2024,11,18,18,93.4,672.4,743.5,742.8
2024,11,18,19,125.9,587.3,817.4,743.9
2024,11,18,20,99.4,618.9,739.2,646.2
2024,11,18,21,122.2,478.5,821.6,681.6
2024,11,18,22,145.3,249.8,837.4,576.8
2024,11,18,23,142.6,499.8,844.5,700.9
2024,11,18,24,146.2,661.6,842.4,738.0
2024,11,19,1,146.2,662.2,836.1,784.6
2024,11,19,2,147.3,623.5,840.6,792.7
2024,11,19,3,119.5,463.2,246.1,788.1
2024,11,19,4,10.9,713.5,87.9,508.2
2024,11,19,5,20.1,707.1,181.5,238.2
2024,11,19,6,76.2,613.1,336.9,397.3
2024,11,19,7,141.9,675.0,271.2,157.2
2024,11,19,8,133.8,660.1,410.1,488.6
2024,11,19,9,87.7,275.2,722.3,251.3
2024,11,19,10,80.8,279.0,756.8,390.2
2024,11,19,11,67.8,0.0,465.6,69.9
2024,11,19,12,31.6,0.0,131.2,100.1
2024,11,19,13,49.8,0.0,61.4,0.0
2024,11,19,14,9.3,0.0,67.7,0.0
2024,11,19,15,14.6,0.0,57.8,10.1
2024,11,19,16,13.5,0.0,78.2,168.8
2024,11,19,17,16.9,0.0,59.8,143.6
2024,11,19,18,10.0,36.2,84.6,181.0
2024,11,19,19,3.6,133.8,95.0,136.3
2024,11,19,20,22.1,250.0,138.5,130.3
2024,11,19,21,9.7,233.5,132.2,191.6
2024,11,19,22,10.6,102.1,143.0,45.7
2024,11,19,23,23.8,16.0,160.9,0.0
2024,11,19,24,76.4,2.1,182.5,0.0
2024,11,20,1,62.8,1.0,220.3,0.0
2024,11,20,2,32.0,0.1,254.9,0.0
2024,11,20,3,15.4,0.0,206.6,0.0
2024,11,20,4,2.5,6.2,151.5,0.0
2024,11,20,5,0.0,3.5,84.1,2.2
2024,11,20,6,0.1,0.2,40.9,0.0
2024,11,20,7,0.1,0.0,39.1,0.0
2024,11,20,8,2.6,3.0,103.6,1.1
2024,11,20,9,8.5,29.9,162.2,1.9
2024,11,20,10,15.0,13.9,123.8,3.2
2024,11,20,11,20.5,7.9,55.5,0.6
2024,11,20,12,9.2,46.2,4.1,12.2
2024,11,20,13,4.5,70.3,12.5,21.5
2024,11,20,14,5.1,77.9,26.0,12.7
2024,11,20,15,6.0,78.3,17.1,32.0
2024,11,20,16,3.4,30.9,8.4,52.4
2024,11,20,17,4.1,4.9,3.0,48.8
2024,11,20,18,1.0,12.7,3.7,8.7
2024,11,20,19,5.0,2.3,9.5,23.3
2024,11,20,20,1.8,19.6,71.9,28.2
2024,11,20,21,0.9,20.8,42.8,39.7
2024,11,20,22,0.1,37.0,13.5,65.6
2024,11,20,23,0.3,50.0,15.5,97.8
2024,11,20,24,0.1,66.0,14.9,76.6
2024,11,21,1,0.1,64.7,20.0,61.3
2024,11,21,2,1.8,0.4,18.6,69.8
2024,11,21,3,1.3,0.0,12.9,64.3
2024,11,21,4,2.3,0.0,9.4,43.6
2024,11,21,5,4.3,20.2,28.4,25.8
2024,11,21,6,7.9,7.5,35.8,5.2
2024,11,21,7,11.7,11.3,22.9,0.4
2024,11,21,8,4.9,3.9,15.7,0.3
2024,11,21,9,0.0,2.4,13.4,3.2
2024,11,21,10,0.0,9.6,8.1,5.7
2024,11,21,11,0.0,35.1,2.3,3.7
2024,11,21,12,0.0,20.4,0.1,1.4
2024,11,21,13,0.0,31.6,0.0,1.1
2024,11,21,14,1.4,50.5,0.0,0.9
2024,11,21,15,2.9,56.6,9.4,1.7
2024,11,21,16,1.5,53.3,8.7,1.6
2024,11,21,17,1.6,103.5,11.4,8.5
2024,11,21,18,25.0,373.3,95.0,62.6
2024,11,21,19,23.3,647.3,28.3,323.7
2024,11,21,20,17.6,668.7,20.1,496.4
2024,11,21,21,19.9,637.2,25.8,403.6
2024,11,21,22,14.3,651.9,19.5,487.9
2024,11,21,23,5.9,626.6,4.3,520.8
2024,11,21,24,10.9,622.8,10.2,554.2
2024,11,22,1,10.6,616.7,13.7,575.3
2024,11,22,2,11.7,628.0,6.2,588.6
2024,11,22,3,19.0,644.4,1.4,596.1
2024,11,22,4,20.9,647.6,0.4,651.5
2024,11,22,5,21.9,651.5,0.3,689.1
2024,11,22,6,19.8,657.9,2.1,680.4
2024,11,22,7,13.7,657.1,8.3,641.9
2024,11,22,8,3.6,669.4,8.6,622.7
2024,11,22,9,0.9,686.0,26.4,604.9
2024,11,22,10,0.0,712.0,95.1,715.1
2024,11,22,11,0.0,711.8,87.0,773.1
2024,11,22,12,0.9,713.5,134.4,718.2
2024,11,22,13,0.9,674.7,60.0,544.9
2024,11,22,14,0.1,659.9,121.7,534.6
2024,11,22,15,4.1,646.7,334.7,444.0
2024,11,22,16,5.9,683.5,666.1,460.0
2024,11,22,17,74.1,711.3,783.8,680.3
2024,11,22,18,130.8,709.8,818.9,789.5
2024,11,22,19,106.1,707.3,839.7,799.1
2024,11,22,20,115.3,710.9,833.9,799.1
2024,11,22,21,117.8,711.1,783.0,795.7
2024,11,22,22,142.6,711.4,832.5,788.3
2024,11,22,23,143.5,712.2,834.5,784.9
2024,11,22,24,138.6,709.7,839.3,771.6
2024,11,23,1,142.3,709.0,842.2,753.5
2024,11,23,2,136.7,711.0,834.3,763.1
2024,11,23,3,75.7,694.7,827.4,574.6
2024,11,23,4,40.2,685.7,793.2,486.2
2024,11,23,5,23.0,648.9,532.3,548.6
2024,11,23,6,13.8,619.9,190.0,438.4
2024,11,23,7,21.9,588.8,274.6,399.7
2024,11,23,8,21.6,578.2,287.4,386.8
2024,11,23,9,39.8,493.0,342.8,371.8
2024,11,23,10,37.1,457.1,224.5,340.1
2024,11,23,11,35.3,235.1,133.2,241.0
2024,11,23,12,14.3,56.3,41.3,123.2
2024,11,23,13,0.6,19.7,34.6,52.2
2024,11,23,14,2.3,6.3,36.2,21.9
2024,11,23,15,1.2,10.8,70.2,2.3
2024,11,23,16,0.0,27.9,59.9,14.9
2024,11,23,17,0.0,0.0,42.0,25.5
2024,11,23,18,0.0,0.2,14.9,31.4
2024,11,23,19,0.0,0.0,1.5,15.7
2024,11,23,20,0.0,0.2,1.6,0.1
2024,11,23,21,1.4,0.0,15.4,0.2
2024,11,23,22,2.6,0.0,54.2,6.7
2024,11,23,23,2.6,0.9,81.0,34.2
2024,11,23,24,3.4,161.7,99.4,36.7
2024,11,24,1,34.8,169.6,197.1,64.4
2024,11,24,2,35.3,248.5,359.4,115.3
2024,11,24,3,65.6,288.8,812.3,254.8
2024,11,24,4,84.9,495.5,824.4,472.5
2024,11,24,5,105.2,589.1,777.7,646.8
2024,11,24,6,103.1,590.8,729.0,669.7
2024,11,24,7,90.3,657.7,701.9,690.5
2024,11,24,8,80.5,688.3,575.6,662.2
2024,11,24,9,106.0,666.6,535.1,648.0
2024,11,24,10,118.4,636.6,389.0,646.8
2024,11,24,11,86.1,525.7,433.3,721.7
2024,11,24,12,25.5,547.3,641.1,717.7
2024,11,24,13,67.5,615.2,746.6,566.5
2024,11,24,14,1.1,285.4,827.8,609.9
2024,11,24,15,90.4,236.3,813.6,635.6
2024,11,24,16,129.3,495.7,721.5,622.4
2024,11,24,17,110.8,308.7,251.3,679.6
2024,11,24,18,50.4,113.7,561.9,187.1
2024,11,24,19,31.8,451.1,632.7,253.0
2024,11,24,20,65.4,437.2,822.3,226.7
2024,11,24,21,115.5,583.9,832.9,317.4
2024,11,24,22,108.2,668.8,788.2,599.9
2024,11,24,23,129.8,513.5,751.2,415.7
2024,11,24,24,146.6,532.3,602.8,585.1
2024,11,25,1,87.0,527.4,377.2,682.4
2024,11,25,2,23.0,464.0,224.8,431.9
2024,11,25,3,54.1,416.5,388.4,652.8
2024,11,25,4,89.5,591.0,535.8,704.4
2024,11,25,5,107.3,466.8,549.7,678.5
2024,11,25,6,139.7,566.0,620.2,608.6
2024,11,25,7,136.3,638.5,550.9,705.1
2024,11,25,8,144.2,663.7,564.1,740.7
2024,11,25,9,145.4,690.3,584.6,680.5
2024,11,25,10,145.9,599.1,536.9,753.4
2024,11,25,11,128.9,480.1,374.6,112.3
2024,11,25,12,11.9,313.0,487.0,400.2
2024,11,25,13,27.6,692.1,303.5,608.4
2024,11,25,14,109.7,542.9,330.8,698.9
2024,11,25,15,62.4,560.0,279.8,516.0
2024,11,25,16,97.1,659.3,447.3,785.3
2024,11,25,17,118.2,392.4,381.2,718.9
2024,11,25,18,144.2,0.0,559.2,717.4
2024,11,25,19,147.1,8.6,688.1,716.7
2024,11,25,20,141.2,158.0,709.7,582.2
2024,11,25,21,116.1,400.0,736.4,512.1
2024,11,25,22,112.6,618.9,708.0,679.6
2024,11,25,23,133.0,631.2,511.5,587.2
2024,11,25,24,147.3,635.3,581.0,579.3
2024,11,26,1,147.6,710.5,831.2,743.2
2024,11,26,2,120.1,711.4,839.8,713.0
2024,11,26,3,148.3,709.9,846.8,776.8
2024,11,26,4,148.3,712.2,846.5,788.6
2024,11,26,5,147.4,711.4,841.2,794.7
2024,11,26,6,147.5,711.0,842.2,796.6
2024,11,26,7,147.9,708.9,844.9,796.1
2024,11,26,8,148.2,708.6,846.0,796.5
2024,11,26,9,147.7,702.0,844.4,796.4
2024,11,26,10,148.0,705.4,843.4,796.4
2024,11,26,11,148.0,706.9,815.7,768.4
2024,11,26,12,140.7,657.2,773.2,776.0
2024,11,26,13,138.2,663.9,730.4,767.6
2024,11,26,14,120.2,690.9,762.3,754.6
2024,11,26,15,117.2,695.5,740.7,768.7
2024,11,26,16,139.3,688.9,816.9,762.7
2024,11,26,17,129.9,681.7,759.2,713.3
2024,11,26,18,111.0,536.1,748.2,748.3
2024,11,26,19,146.4,637.9,815.0,736.7
2024,11,26,20,143.1,667.7,837.8,766.4
2024,11,26,21,146.0,694.1,832.1,776.3
2024,11,26,22,145.4,696.8,831.2,766.5
2024,11,26,23,146.9,705.7,750.8,787.6
2024,11,26,24,144.4,713.3,813.8,791.7
2024,11,27,1,143.0,713.5,803.8,721.2
2024,11,27,2,143.2,710.3,701.4,641.1
2024,11,27,3,146.7,709.1,798.4,797.7
2024,11,27,4,147.2,703.7,668.6,798.9
2024,11,27,5,135.3,713.5,451.6,798.0
2024,11,27,6,143.1,712.1,711.1,790.2
2024,11,27,7,145.1,713.5,738.8,797.4
2024,11,27,8,145.6,713.4,813.2,794.3
2024,11,27,9,147.4,707.4,817.6,787.8
2024,11,27,10,146.3,648.4,824.3,692.8
2024,11,27,11,144.8,568.2,746.9,630.1
2024,11,27,12,128.7,570.9,689.6,733.1
2024,11,27,13,137.4,470.1,782.9,633.4
2024,11,27,14,103.3,414.3,694.4,520.0
2024,11,27,15,104.8,116.1,714.7,388.0
2024,11,27,16,106.8,170.1,625.7,415.8
2024,11,27,17,131.3,288.0,564.7,332.8
2024,11,27,18,114.7,288.7,416.8,395.6
2024,11,27,19,115.2,441.6,356.8,414.0
2024,11,27,20,129.3,500.0,703.9,490.8
2024,11,27,21,143.0,562.7,761.3,697.2
2024,11,27,22,144.3,526.2,771.5,746.5
2024,11,27,23,146.2,564.1,769.3,764.1
2024,11,27,24,145.9,686.3,710.7,758.2
2024,11,28,1,145.9,705.4,647.4,778.3
2024,11,28,2,146.7,704.3,516.1,761.1
2024,11,28,3,147.8,700.3,525.0,754.5
2024,11,28,4,146.3,691.2,474.1,759.9
2024,11,28,5,137.0,655.9,391.5,730.8
2024,11,28,6,122.3,598.6,467.3,669.8
2024,11,28,7,114.0,561.3,442.8,642.7
2024,11,28,8,121.9,586.4,534.6,622.1
2024,11,28,9,135.1,557.9,555.0,622.3
2024,11,28,10,140.5,586.1,450.2,679.7
2024,11,28,11,129.8,541.1,431.5,674.9
2024,11,28,12,106.0,573.3,413.8,738.4
2024,11,28,13,64.7,637.7,367.8,725.8
2024,11,28,14,45.5,655.1,188.5,732.8
2024,11,28,15,47.8,688.6,91.4,721.7
2024,11,28,16,69.0,670.0,69.2,661.6
2024,11,28,17,65.8,539.9,58.0,526.3
2024,11,28,18,30.8,415.5,99.0,370.2
2024,11,28,19,23.7,357.4,70.7,277.9
2024,11,28,20,8.6,266.2,54.6,212.8
2024,11,28,21,0.0,268.9,51.6,133.8
2024,11,28,22,0.0,279.4,74.6,153.4
2024,11,28,23,0.0,205.7,117.8,192.8
2024,11,28,24,8.1,171.9,116.2,207.2
2024,11,29,1,39.2,71.2,135.1,173.8
2024,11,29,2,31.7,48.3,68.2,88.9
2024,11,29,3,33.2,88.4,35.6,142.6
2024,11,29,4,28.8,173.4,29.8,265.9
2024,11,29,5,31.8,319.4,22.1,418.9
2024,11,29,6,14.0,420.5,57.6,396.5
2024,11,29,7,11.4,426.0,84.6,530.4
2024,11,29,8,5.3,420.2,93.4,594.5
2024,11,29,9,5.0,259.1,139.5,704.4
2024,11,29,10,5.5,306.8,131.6,631.0
2024,11,29,11,6.4,400.2,135.6,557.3
2024,11,29,12,14.8,323.3,86.5,666.1
2024,11,29,13,15.0,464.6,64.9,680.9
2024,11,29,14,66.6,586.9,178.5,617.2
2024,11,29,15,103.9,668.7,513.6,583.6
2024,11,29,16,113.0,680.2,806.0,645.4
2024,11,29,17,142.8,693.1,835.4,674.9
2024,11,29,18,147.2,687.7,832.6,788.6
2024,11,29,19,145.8,680.5,831.4,798.5
2024,11,29,20,147.4,713.5,839.4,799.1
2024,11,29,21,146.1,713.5,826.3,799.1
2024,11,29,22,147.7,713.5,696.9,770.7
2024,11,29,23,146.5,584.1,818.0,719.6
2024,11,29,24,146.8,372.1,821.0,768.2
2024,11,30,1,146.7,392.1,810.5,639.4
2024,11,30,2,147.5,335.3,751.6,772.9
2024,11,30,3,147.0,693.1,748.2,794.8
2024,11,30,4,147.3,712.7,741.6,797.1
2024,11,30,5,147.8,669.5,767.4,795.7
2024,11,30,6,148.1,609.0,780.9,792.5
2024,11,30,7,148.0,713.3,825.2,737.1
2024,11,30,8,147.9,679.4,826.1,749.7
2024,11,30,9,146.3,678.5,746.4,768.3
2024,11,30,10,136.9,473.9,664.9,686.7
2024,11,30,11,136.9,190.3,465.6,540.2
2024,11,30,12,139.8,346.6,582.7,667.7
2024,11,30,13,143.5,477.6,652.7,611.0
2024,11,30,14,144.7,418.2,674.6,570.3
2024,11,30,15,140.4,502.0,611.8,601.7
2024,11,30,16,112.7,347.9,473.1,554.2
2024,11,30,17,78.7,272.5,302.3,383.0
2024,11,30,18,51.6,137.5,111.7,44.5
2024,11,30,19,76.8,112.8,162.6,14.4
2024,11,30,20,94.3,114.2,357.2,59.9
2024,11,30,21,125.3,3.4,533.0,10.7
2024,11,30,22,141.8,10.2,550.3,102.4
2024,11,30,23,115.0,14.6,402.9,416.5
2024,11,30,24,19.2,112.0,98.9,492.0
2024,12,1,1,0.0,392.1,16.2,688.5
2024,12,1,2,1.0,408.2,7.9,608.3
2024,12,1,3,5.2,224.5,0.0,513.7
2024,12,1,4,12.0,136.3,0.0,422.8
2024,12,1,5,7.8,119.5,17.3,287.1
2024,12,1,6,7.8,39.6,23.7,150.4
2024,12,1,7,14.9,0.0,305.3,25.4
2024,12,1,8,20.2,0.0,385.6,138.6
2024,12,1,9,33.2,0.0,379.6,162.4
2024,12,1,10,38.6,0.0,709.2,41.5
2024,12,1,11,41.9,0.0,641.5,5.9
2024,12,1,12,22.0,0.0,701.5,5.8
2024,12,1,13,15.8,0.0,665.0,0.5
2024,12,1,14,22.4,0.0,582.6,0.2
2024,12,1,15,20.0,147.8,553.1,1.2
2024,12,1,16,35.0,229.9,462.8,12.8
2024,12,1,17,27.5,280.3,407.3,47.7
2024,12,1,18,11.0,271.8,15.6,108.8
2024,12,1,19,4.0,248.5,7.8,114.8
2024,12,1,20,6.0,224.1,1.6,112.4
2024,12,1,21,4.4,224.5,1.0,159.6
2024,12,1,22,10.4,222.5,0.0,137.9
2024,12,1,23,9.5,223.3,0.0,154.4
2024,12,1,24,0.4,220.7,0.0,214.8
2024,12,2,1,6.7,188.8,0.0,236.3
2024,12,2,2,9.5,146.9,0.0,226.5
2024,12,2,3,17.6,105.6,0.0,217.4
2024,12,2,4,17.4,92.0,0.0,222.0
2024,12,2,5,14.2,61.3,0.0,190.3
2024,12,2,6,12.0,36.0,0.0,158.1
2024,12,2,7,9.6,15.3,0.0,138.7
2024,12,2,8,7.6,4.9,0.1,104.4
2024,12,2,9,9.8,9.2,0.4,75.3
2024,12,2,10,10.8,0.2,0.6,43.0
2024,12,2,11,7.1,0.0,0.0,14.9
2024,12,2,12,3.2,0.0,0.0,13.3
2024,12,2,13,1.9,0.0,0.0,0.0
2024,12,2,14,1.4,0.0,0.0,0.0
2024,12,2,15,0.0,0.0,0.0,0.0
2024,12,2,16,0.0,0.0,0.0,0.0
2024,12,2,17,0.0,0.0,0.1,0.0
2024,12,2,18,0.0,16.3,0.8,0.1
2024,12,2,19,0.1,21.8,1.1,22.0
2024,12,2,20,0.4,27.2,3.3,15.6
2024,12,2,21,2.1,48.8,5.7,9.9
2024,12,2,22,3.4,176.5,12.3,14.3
2024,12,2,23,3.1,361.6,32.9,20.8
2024,12,2,24,1.1,392.3,95.6,18.5
2024,12,3,1,0.0,426.6,150.7,52.2
2024,12,3,2,0.0,531.7,272.7,57.5
2024,12,3,3,0.2,575.9,430.9,75.2
2024,12,3,4,5.0,636.1,558.1,212.9
2024,12,3,5,22.5,632.7,624.1,314.6
2024,12,3,6,52.7,639.0,746.8,606.2
2024,12,3,7,74.0,657.1,763.3,737.8
2024,12,3,8,59.6,684.0,810.8,769.5
2024,12,3,9,74.9,708.6,808.8,786.4
2024,12,3,10,117.1,711.2,832.1,789.5
2024,12,3,11,145.9,708.8,803.3,791.1
2024,12,3,12,116.3,711.9,381.0,786.1
2024,12,3,13,0.0,713.5,2.0,751.8
2024,12,3,14,0.0,663.8,0.0,602.9
2024,12,3,15,0.0,487.6,0.9,414.2
2024,12,3,16,4.7,372.3,0.0,380.1
2024,12,3,17,37.6,245.8,143.0,440.3
2024,12,3,18,15.8,143.0,422.1,437.9
2024,12,3,19,26.2,218.9,381.9,553.8
2024,12,3,20,26.3,465.5,154.2,598.0
2024,12,3,21,10.3,583.1,23.9,596.0
2024,12,3,22,33.6,598.4,102.5,608.1
2024,12,3,23,50.4,629.5,133.4,712.9
2024,12,3,24,60.7,628.7,197.6,716.3
2024,12,4,1,53.6,577.5,250.7,690.4
2024,12,4,2,52.7,563.2,415.0,650.9
2024,12,4,3,72.6,413.0,522.4,548.6
2024,12,4,4,75.6,473.0,619.7,583.4
2024,12,4,5,74.4,576.3,556.6,646.7
2024,12,4,6,57.7,650.5,519.5,695.6
2024,12,4,7,57.2,617.2,391.0,712.6
2024,12,4,8,39.1,559.3,162.4,689.8
